,NeighborhoodBogota,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
481,ENGATIVÁ,4.7071,-74.1072,WOK Titán,4.694741365812211,-74.08641260307732,Asian Restaurant
482,ENGATIVÁ,4.7071,-74.1072,Club Los Lagartos,4.708334746436523,-74.08344886775282,Golf Course
483,ENGATIVÁ,4.7071,-74.1072,Pull & Bear,4.694538938253154,-74.08714862769065,Clothing Store
484,ENGATIVÁ,4.7071,-74.1072,Sipote Burrito,4.694948004535463,-74.08666647166582,Burrito Place
485,ENGATIVÁ,4.7071,-74.1072,Falabella,4.701186323787582,-74.11581161081409,Department Store
486,ENGATIVÁ,4.7071,-74.1072,Bogotá Beer Company,4.694000837310982,-74.0862981491167,Brewery
487,ENGATIVÁ,4.7071,-74.1072,Hamburguesería El Antojo,4.716156482696533,-74.123779296875,Fast Food Restaurant
488,ENGATIVÁ,4.7071,-74.1072,Cinnabon,4.694564581490571,-74.08688069564826,Bakery
489,ENGATIVÁ,4.7071,-74.1072,chorizos el chamo,4.717832201831927,-74.11179462989102,Fast Food Restaurant
490,ENGATIVÁ,4.7071,-74.1072,Starbucks,4.683709452337445,-74.119980845504,Coffee Shop
491,ENGATIVÁ,4.7071,-74.1072,Hamburguesas El Corral,4.710608887197677,-74.11214720604687,Burger Joint
492,ENGATIVÁ,4.7071,-74.1072,Spinning Center,4.722602457095614,-74.114627343303,Gym / Fitness Center
493,ENGATIVÁ,4.7071,-74.1072,Bolera Diver Plaza,4.7000417460394495,-74.11536765902797,Bowling Alley
494,ENGATIVÁ,4.7071,-74.1072,Papa John's,4.6954233394731455,-74.08642421960404,Pizza Place
495,ENGATIVÁ,4.7071,-74.1072,La Pizzeta,4.7265692409892965,-74.11421124490099,Pizza Place
496,ENGATIVÁ,4.7071,-74.1072,Cine Colombia | Multiplex Titán Plaza,4.6946447898622425,-74.08632545720727,Multiplex
497,ENGATIVÁ,4.7071,-74.1072,Parque La Serena,4.7097102771229356,-74.0928053855896,Park
498,ENGATIVÁ,4.7071,-74.1072,Pan del Carajo,4.72247314867567,-74.11878201335801,Bakery
499,ENGATIVÁ,4.7071,-74.1072,KFC,4.7106978395006935,-74.11211580383339,Fast Food Restaurant
500,ENGATIVÁ,4.7071,-74.1072,Colsubsidio Mini-Mercado,4.719371141858257,-74.1192732518287,Fruit & Vegetable Store
501,ENGATIVÁ,4.7071,-74.1072,Bershka,4.694706762734374,-74.08635406223489,Clothing Store
502,ENGATIVÁ,4.7071,-74.1072,Archie`s,4.694714922358298,-74.08640052507393,Italian Restaurant
503,ENGATIVÁ,4.7071,-74.1072,Empanadas De La Cima,4.698163093684106,-74.09272967850411,Ethiopian Restaurant
504,ENGATIVÁ,4.7071,-74.1072,Fittown - Functional Training Fitness,4.691294776307182,-74.09393169294462,Gym
505,ENGATIVÁ,4.7071,-74.1072,Titán Plaza,4.694903448398002,-74.08632837710067,Shopping Mall
506,ENGATIVÁ,4.7071,-74.1072,Bósforo,4.695669287975905,-74.08636852931053,Turkish Restaurant
507,ENGATIVÁ,4.7071,-74.1072,Chiles & Tacos,4.712005650864009,-74.11486870078193,Mexican Restaurant
508,ENGATIVÁ,4.7071,-74.1072,Master Sushi (Titán Plaza),4.694487702057156,-74.08666106658144,Sushi Restaurant
509,ENGATIVÁ,4.7071,-74.1072,La Parrilla Moderna,4.687642938171957,-74.1190643045289,Steakhouse
510,ENGATIVÁ,4.7071,-74.1072,Avalon,4.724160632846639,-74.11415933184378,Bar
511,ENGATIVÁ,4.7071,-74.1072,Comboy Pizza Quirigua,4.70801050312895,-74.10507822556183,Fast Food Restaurant
512,ENGATIVÁ,4.7071,-74.1072,Corral Gourmet,4.694740325373551,-74.08638989000379,Gastropub
513,ENGATIVÁ,4.7071,-74.1072,Tienda D1 Pontevedra,4.7003578870461435,-74.08133698835628,Big Box Store
514,ENGATIVÁ,4.7071,-74.1072,Yogen Früz,4.695347263904793,-74.08632837710066,Ice Cream Shop
515,SUMAPAZ,4.034746,-74.315224,Sumapaz,4.028625,-74.315267,Park
516,TEUSAQUILLO,4.6448,-74.0938,Grand Hyatt Bogotá,4.64409238189599,-74.09975526331925,Hotel
517,TEUSAQUILLO,4.6448,-74.0938,Crepes & Waffles,4.639817607897745,-74.09846959815708,French Restaurant
518,TEUSAQUILLO,4.6448,-74.0938,WOK,4.64782119927913,-74.10166453875642,Asian Restaurant
519,TEUSAQUILLO,4.6448,-74.0938,La Quiche,4.6449421537180235,-74.08750489864323,French Restaurant
520,TEUSAQUILLO,4.6448,-74.0938,Balsámico,4.647690386021012,-74.1012704372406,Restaurant
521,TEUSAQUILLO,4.6448,-74.0938,Crepes & Waffles,4.64691223641489,-74.10168419101599,French Restaurant
522,TEUSAQUILLO,4.6448,-74.0938,La Plaza de Andrés,4.646030958650947,-74.1027735033314,Restaurant
523,TEUSAQUILLO,4.6448,-74.0938,Starbucks,4.64710437906235,-74.10165043376922,Coffee Shop
524,TEUSAQUILLO,4.6448,-74.0938,Capitalino,4.644014,-74.09984,Restaurant
525,TEUSAQUILLO,4.6448,-74.0938,Centro Comercial Gran Estación,4.647377134283347,-74.10176340285865,Shopping Mall
526,TEUSAQUILLO,4.6448,-74.0938,El Corral Gourmet,4.639302089690826,-74.09820837616714,Burger Joint
527,TEUSAQUILLO,4.6448,-74.0938,Radisson AR Hotel Bogotá Airport,4.641963962844223,-74.10506844520569,Hotel
528,TEUSAQUILLO,4.6448,-74.0938,Cine Colombia,4.647768238606959,-74.10217744901047,Multiplex
529,TEUSAQUILLO,4.6448,-74.0938,Hornitos,4.6334443870645785,-74.09453699579105,Bakery
530,TEUSAQUILLO,4.6448,-74.0938,Parque Metropolitano Simón Bolívar,4.658298314947624,-74.09372806549072,Park
531,TEUSAQUILLO,4.6448,-74.0938,ar SPA,4.641721382057787,-74.10513401315848,Spa
532,TEUSAQUILLO,4.6448,-74.0938,Crepes & Waffles,4.645998896454952,-74.10270722314328,French Restaurant
533,TEUSAQUILLO,4.6448,-74.0938,Decathlon,4.650854145215947,-74.10692509117042,Sporting Goods Shop
534,TEUSAQUILLO,4.6448,-74.0938,Cinepolis,4.650724,-74.10616,Multiplex
535,TEUSAQUILLO,4.6448,-74.0938,Movistar Arena,4.649305111320054,-74.07803177833557,Event Space
536,TEUSAQUILLO,4.6448,-74.0938,Chuleta y Champus,4.643391826756495,-74.09086005756592,Latin American Restaurant
537,TEUSAQUILLO,4.6448,-74.0938,Gimnasio Colsubsidio El Cubo,4.642742677122461,-74.08038050657586,Gym / Fitness Center
538,TEUSAQUILLO,4.6448,-74.0938,C.c Gran Estacion Etapa 2,4.646913,-74.101594,Shopping Mall
539,TEUSAQUILLO,4.6448,-74.0938,Panadería Vasconia,4.63328318710171,-74.09495537433587,Bakery
540,TEUSAQUILLO,4.6448,-74.0938,Hilton,4.628499,-74.091045,Hotel
541,TEUSAQUILLO,4.6448,-74.0938,Estadio Nemesio Camacho El Campín,4.646066788357322,-74.07728817622558,Soccer Stadium
542,TEUSAQUILLO,4.6448,-74.0938,Bogotá Beer Company,4.655735092718827,-74.10647139187061,Pub
543,TEUSAQUILLO,4.6448,-74.0938,wembley stadium quinta paredes,4.637400804053267,-74.09755345450189,Soccer Stadium
544,TEUSAQUILLO,4.6448,-74.0938,DNA Music,4.635006916688757,-74.07844643809078,University
545,TEUSAQUILLO,4.6448,-74.0938,Yenny & Beto,4.6333021264965994,-74.08950083417795,Fast Food Restaurant
546,TEUSAQUILLO,4.6448,-74.0938,Bodytech,4.655876965218748,-74.10654083437831,Gym
547,TEUSAQUILLO,4.6448,-74.0938,La Toscana - Panadería y Pastelería,4.628976562498573,-74.08772222738078,Bakery
548,TEUSAQUILLO,4.6448,-74.0938,Crepes & Waffles,4.65299083749478,-74.10941468494434,Latin American Restaurant
549,TEUSAQUILLO,4.6448,-74.0938,Parque de Los Novios,4.652946583181357,-74.08124618550426,Park
550,TEUSAQUILLO,4.6448,-74.0938,Hamburguesas El Corral,4.654094333484258,-74.11014525136824,Fast Food Restaurant
551,TEUSAQUILLO,4.6448,-74.0938,Cosechas,4.657581706226286,-74.10643782631428,Juice Bar
552,TEUSAQUILLO,4.6448,-74.0938,Piscina CUR compensar,4.6627381227288405,-74.10310551916486,Pool
553,TEUSAQUILLO,4.6448,-74.0938,Carulla Pablo VI,4.6488732182588555,-74.08728357159535,Grocery Store
554,TEUSAQUILLO,4.6448,-74.0938,Compensar - Centro Urbano de Recreación,4.661564675434154,-74.10138485550107,Recreation Center
555,TEUSAQUILLO,4.6448,-74.0938,Cosechas,4.655780557015761,-74.11040669331884,Juice Bar
556,TEUSAQUILLO,4.6448,-74.0938,Super Bowling,4.652179951805686,-74.07743920404006,Bowling Alley
557,TEUSAQUILLO,4.6448,-74.0938,Colsubsidio Supermercado Salitre,4.638207092550284,-74.10307418406641,Market
558,TEUSAQUILLO,4.6448,-74.0938,Cirque Du Soleil - CORTEO,4.665029742099552,-74.09149794111894,Circus
559,TEUSAQUILLO,4.6448,-74.0938,Obleas Dany,4.652353375977684,-74.07402251707641,Cupcake Shop
560,TEUSAQUILLO,4.6448,-74.0938,Hotel NH Bogotá Urban 26 Royal,4.629724981115735,-74.08310651779175,Hotel
561,TEUSAQUILLO,4.6448,-74.0938,Unidad Deportiva El Salitre,4.664325689523565,-74.09751330467695,Recreation Center
562,TEUSAQUILLO,4.6448,-74.0938,Restaurante El Poblado,4.627852,-74.08584,Latin American Restaurant
563,TEUSAQUILLO,4.6448,-74.0938,El Corral Gourmet,4.65370362718307,-74.11031043026847,American Restaurant
564,TEUSAQUILLO,4.6448,-74.0938,Gimnasio Compensar,4.663130389994303,-74.10355987886263,Gym
565,TEUSAQUILLO,4.6448,-74.0938,Centro Canino Cruz Roja,4.665529769653475,-74.0861505600684,Dog Run
566,LA CANDELARIA,4.5939,-74.0739,Museo de Arte del Banco de la República,4.596319243565792,-74.07341804246981,Art Museum
567,LA CANDELARIA,4.5939,-74.0739,Teatro Colón,4.596540220706766,-74.0745383164652,Theater
568,LA CANDELARIA,4.5939,-74.0739,Museo Botero,4.596704846677457,-74.07316480698015,Art Museum
569,LA CANDELARIA,4.5939,-74.0739,Prudencia,4.595643,-74.070733,Comfort Food Restaurant
570,LA CANDELARIA,4.5939,-74.0739,Centro Cultural Gabriel García Márquez,4.597693839626869,-74.07428510390115,Cultural Center
571,LA CANDELARIA,4.5939,-74.0739,Casa de Moneda,4.59715921153678,-74.07341593587505,History Museum
572,LA CANDELARIA,4.5939,-74.0739,The Irish Pub,4.5973559692145685,-74.07124355109522,Pub
573,LA CANDELARIA,4.5939,-74.0739,Juan Valdez Café,4.59778238461655,-74.074299406049,Coffee Shop
574,LA CANDELARIA,4.5939,-74.0739,FCE Fondo de Cultura Económica Librería,4.597706671719152,-74.07407098716453,Bookstore
575,LA CANDELARIA,4.5939,-74.0739,Juan Valdez Café Casa Candelaria,4.5955274829326624,-74.07091466283794,Café
576,LA CANDELARIA,4.5939,-74.0739,Madre salon & cantina familiar,4.598069952759461,-74.07383866335611,Comfort Food Restaurant
577,LA CANDELARIA,4.5939,-74.0739,Hotel de la Opera,4.5967484166495005,-74.07465023003938,Hotel
578,LA CANDELARIA,4.5939,-74.0739,Cafe Rec,4.59449985001117,-74.07625277023705,Café
579,LA CANDELARIA,4.5939,-74.0739,La Puerta de la Catedral,4.597847777902473,-74.07461068185023,Latin American Restaurant
580,LA CANDELARIA,4.5939,-74.0739,Quinua y Amaranto,4.5959619778469705,-74.07172678547744,Vegetarian / Vegan Restaurant
581,LA CANDELARIA,4.5939,-74.0739,La Puerta Falsa,4.597976587526418,-74.07487823234462,Café
582,LA CANDELARIA,4.5939,-74.0739,Maria Tomasa - Cocina Caribe - Sede Museo,4.594956500833906,-74.07651106456801,Caribbean Restaurant
583,LA CANDELARIA,4.5939,-74.0739,Mi Rincon Frances,4.599008921781304,-74.0707132936037,Snack Place
584,LA CANDELARIA,4.5939,-74.0739,El Candelario,4.59882280752751,-74.07251265774185,Nightclub
585,LA CANDELARIA,4.5939,-74.0739,Restaurante T-Bone,4.599502896578388,-74.07076910663976,BBQ Joint
586,LA CANDELARIA,4.5939,-74.0739,Iglesia de San Francisco,4.601907599730002,-74.07295721593536,Historic Site
587,LA CANDELARIA,4.5939,-74.0739,Crepes & Waffles,4.600534188973231,-74.07098426497157,Restaurant
588,LA CANDELARIA,4.5939,-74.0739,Masaya Intercultural Hostels & Events,4.596634976282871,-74.0699438728314,Hotel
589,LA CANDELARIA,4.5939,-74.0739,Maria Tomasa (La Candelaria),4.597272854527,-74.07194186385809,Caribbean Restaurant
590,LA CANDELARIA,4.5939,-74.0739,Museo del Oro del Banco de la República,4.601919548658473,-74.07194146269184,History Museum
591,LA CANDELARIA,4.5939,-74.0739,La Tarteria,4.597793705520044,-74.07200890177835,French Restaurant
592,LA CANDELARIA,4.5939,-74.0739,Revellion,4.600991,-74.0704,Restaurant
593,LA CANDELARIA,4.5939,-74.0739,Museo Iglesia Santa Clara,4.596909878138206,-74.0773530495139,History Museum
594,LA CANDELARIA,4.5939,-74.0739,Arte y Pasión Café,4.598503776405138,-74.07750529525691,Café
595,LA CANDELARIA,4.5939,-74.0739,Chorro de Quevedo,4.59731401610245,-74.06967377588502,Plaza
596,LA CANDELARIA,4.5939,-74.0739,La Totuma Corrida,4.597982315516225,-74.06957248436811,Sushi Restaurant
597,LA CANDELARIA,4.5939,-74.0739,Pasaje Rivas,4.599417981224898,-74.07803583893877,Arts & Crafts Store
598,LA CANDELARIA,4.5939,-74.0739,Bogotá Beer Company,4.600290992297489,-74.07047285676347,Pub
599,LA CANDELARIA,4.5939,-74.0739,Hotel Casa Galería,4.597997294117454,-74.0694947499557,Bed & Breakfast
600,LA CANDELARIA,4.5939,-74.0739,Chantonner,4.601783533094991,-74.07141321792845,Deli / Bodega
601,LA CANDELARIA,4.5939,-74.0739,Plaza de Bolívar,4.598198940154897,-74.07585983076089,Plaza
602,LA CANDELARIA,4.5939,-74.0739,Juan Valdez,4.601041458250181,-74.07011854446847,Coffee Shop
603,LA CANDELARIA,4.5939,-74.0739,Cafe Para Dos,4.598780274788259,-74.07031197810036,Cocktail Bar
604,LA CANDELARIA,4.5939,-74.0739,The Cranky Croc,4.599992631006914,-74.06984372461295,Hostel
605,LA CANDELARIA,4.5939,-74.0739,Arte y Pasión,4.6030877381296085,-74.07338285244361,Café
606,LA CANDELARIA,4.5939,-74.0739,Marandúa,4.603614460669255,-74.06919913744734,Wine Bar
607,LA CANDELARIA,4.5939,-74.0739,Librería Lerner,4.600712558786405,-74.07066501738701,Bookstore
608,LA CANDELARIA,4.5939,-74.0739,La Peluqueria,4.600219783689615,-74.06923784816098,Nightclub
609,LA CANDELARIA,4.5939,-74.0739,Museo Histórico de la Policía Nacional,4.597852815665048,-74.0785804339306,History Museum
610,LA CANDELARIA,4.5939,-74.0739,Asadero Don Roque,4.589817,-74.08156,Fried Chicken Joint
611,LA CANDELARIA,4.5939,-74.0739,La Escuela Restaurante,4.597334347361071,-74.07796350294613,South American Restaurant
612,LA CANDELARIA,4.5939,-74.0739,Casa Quiebra-Canto,4.603190439232741,-74.07069617908732,Nightclub
613,LA CANDELARIA,4.5939,-74.0739,El Manolo,4.605826973375208,-74.07587130345829,BBQ Joint
614,LA CANDELARIA,4.5939,-74.0739,El Taller Del Pan,4.5973221679797796,-74.0779036652801,Bakery
615,LA CANDELARIA,4.5939,-74.0739,Centro Historico La Candelaria,4.600943145640182,-74.07907789504927,Historic Site
616,SANTA FE,4.612613,-74.057481,Santa Fe Restaurante,4.610244566447289,-74.06425595283508,Restaurant
617,SANTA FE,4.612613,-74.057481,Monserrate,4.604477299412573,-74.05563811979121,Scenic Lookout
618,SANTA FE,4.612613,-74.057481,Casa San Isidro,4.604215496615501,-74.05532179421434,French Restaurant
619,SANTA FE,4.612613,-74.057481,Anna y Otto,4.6135035,-74.06651,Pizza Place
620,SANTA FE,4.612613,-74.057481,La Tapería,4.613659327894658,-74.06641542348893,Tapas Restaurant
621,SANTA FE,4.612613,-74.057481,Azimos,4.613427,-74.066986,Café
622,SANTA FE,4.612613,-74.057481,Museo Nacional de Colombia,4.6155448214597765,-74.06830072402954,History Museum
623,SANTA FE,4.612613,-74.057481,WOK Museo Nacional,4.6161323482680015,-74.06820566210953,Asian Restaurant
624,SANTA FE,4.612613,-74.057481,La Molina,4.612717545810375,-74.06650935077766,Peruvian Restaurant
625,SANTA FE,4.612613,-74.057481,La Chocolatera,4.612123931542156,-74.06684281880771,Dessert Shop
626,SANTA FE,4.612613,-74.057481,Artesano,4.614104825494111,-74.06631384622601,Restaurant
627,SANTA FE,4.612613,-74.057481,El Patio,4.614710777077845,-74.06620060411426,Italian Restaurant
628,SANTA FE,4.612613,-74.057481,Plaza de Mercado La Perseverancia,4.61655579224496,-74.06610733612429,Farmers Market
629,SANTA FE,4.612613,-74.057481,EL BOLICHE la MACARENA,4.613754857228324,-74.06768691874542,Restaurant
630,SANTA FE,4.612613,-74.057481,La Luvina,4.612971584682187,-74.06718198887262,Bookstore
631,SANTA FE,4.612613,-74.057481,Leo Cocina y Cava,4.614607728829146,-74.0690856124495,Restaurant
632,SANTA FE,4.612613,-74.057481,Home Burgers,4.614485065541174,-74.0687534416301,Burger Joint
633,SANTA FE,4.612613,-74.057481,Bogota Beer Company,4.618799446453717,-74.06804873304486,Bar
634,SANTA FE,4.612613,-74.057481,Tábula,4.615956986459275,-74.06746711832915,Restaurant
635,SANTA FE,4.612613,-74.057481,Centro Cultural Teatro Municipal Jorge Eliécer Gaitán,4.608621157949594,-74.07053063846604,Theater
636,SANTA FE,4.612613,-74.057481,Planetario de Bogotá,4.612061317019337,-74.0690199436097,Planetarium
637,SANTA FE,4.612613,-74.057481,Starbucks,4.6153951048372805,-74.06988859176636,Coffee Shop
638,SANTA FE,4.612613,-74.057481,Marandúa,4.603614460669255,-74.06919913744734,Wine Bar
639,SANTA FE,4.612613,-74.057481,Crepes & Waffles,4.615179799628057,-74.07002734897813,Restaurant
640,SANTA FE,4.612613,-74.057481,"Don Teo, Fogon Y Parrilla",4.62071288907065,-74.06917707473315,Restaurant
641,SANTA FE,4.612613,-74.057481,Cinemateca Distrital,4.608639112926065,-74.07054186379814,Movie Theater
642,SANTA FE,4.612613,-74.057481,Parque Nacional,4.624196249754666,-74.0652322769165,Park
643,SANTA FE,4.612613,-74.057481,Panadería y Bizcochería El Cometa,4.608583221789414,-74.07165119342396,Bakery
644,SANTA FE,4.612613,-74.057481,Varietale Cafes y Tes,4.6287845862359305,-74.06633071231477,Café
645,SANTA FE,4.612613,-74.057481,Teatro el parque,4.622760583955033,-74.06372706349313,Theater
646,SANTA FE,4.612613,-74.057481,Museo del Oro del Banco de la República,4.601919548658473,-74.07194146269184,History Museum
647,SANTA FE,4.612613,-74.057481,Revellion,4.600991,-74.0704,Restaurant
648,SANTA FE,4.612613,-74.057481,Iglesia de San Francisco,4.601907599730002,-74.07295721593536,Historic Site
649,SANTA FE,4.612613,-74.057481,Crepes & Waffles,4.600534188973231,-74.07098426497157,Restaurant
650,SANTA FE,4.612613,-74.057481,Juan Valdez Café,4.615277470326019,-74.06999588012695,Coffee Shop
651,SANTA FE,4.612613,-74.057481,Restaurante T-Bone,4.599502896578388,-74.07076910663976,BBQ Joint
652,SANTA FE,4.612613,-74.057481,Chantonner,4.601783533094991,-74.07141321792845,Deli / Bodega
653,SANTA FE,4.612613,-74.057481,Parque Central Bavaria,4.617211178333804,-74.0703012269399,Park
654,SANTA FE,4.612613,-74.057481,Mi Rincon Frances,4.599008921781304,-74.0707132936037,Snack Place
655,SANTA FE,4.612613,-74.057481,Suati,4.624050275529386,-74.0711946324081,Vegetarian / Vegan Restaurant
656,SANTA FE,4.612613,-74.057481,Arte y Pasión,4.6030877381296085,-74.07338285244361,Café
657,SANTA FE,4.612613,-74.057481,Prudencia,4.595643,-74.070733,Comfort Food Restaurant
658,SANTA FE,4.612613,-74.057481,The Irish Pub,4.5973559692145685,-74.07124355109522,Pub
659,SANTA FE,4.612613,-74.057481,Salsamentaria el Bohemio,4.608607566609569,-74.07198271333277,Fast Food Restaurant
660,SANTA FE,4.612613,-74.057481,Orquesta Filarmónica de Bogotá,4.627534056403468,-74.0692499608944,Music Venue
661,SANTA FE,4.612613,-74.057481,Hotel El Virrey,4.603839,-74.07108,Hotel
662,SANTA FE,4.612613,-74.057481,Museo Botero,4.596704846677457,-74.07316480698015,Art Museum
663,SANTA FE,4.612613,-74.057481,El Manolo,4.605826973375208,-74.07587130345829,BBQ Joint
664,SANTA FE,4.612613,-74.057481,Parque Brasil,4.627004612617919,-74.07177550621796,Park
665,SANTA FE,4.612613,-74.057481,La Quiche Javeriana,4.631139038827892,-74.06436336868407,French Restaurant
666,SUBA,4.739453,-74.075097,Falabella,4.733758516579118,-74.06627568405678,Department Store
667,SUBA,4.739453,-74.075097,Decathlon,4.734379836549429,-74.06480201296071,Sporting Goods Shop
668,SUBA,4.739453,-74.075097,H&M,4.731988720738129,-74.06675383903044,Clothing Store
669,SUBA,4.739453,-74.075097,Parque Mirador De Los Nevados,4.742058970139369,-74.08138385389829,Park
670,SUBA,4.739453,-74.075097,Cinemark,4.731746084034323,-74.06659931157863,Movie Theater
671,SUBA,4.739453,-74.075097,La Bifería,4.7318153,-74.067,Steakhouse
672,SUBA,4.739453,-74.075097,Centro Comercial Parque La Colina,4.732677623519119,-74.06630516052246,Shopping Mall
673,SUBA,4.739453,-74.075097,Julia,4.732081,-74.067087,Pizza Place
674,SUBA,4.739453,-74.075097,Starbucks,4.733293247349711,-74.06631718621185,Coffee Shop
675,SUBA,4.739453,-74.075097,Farmatodo,4.729664000000001,-74.06853579999999,Pharmacy
676,SUBA,4.739453,-74.075097,Crate & Barrel,4.733259067836629,-74.06647946800835,Furniture / Home Store
677,SUBA,4.739453,-74.075097,WOK,4.732777486416738,-74.06585064224905,Asian Restaurant
678,SUBA,4.739453,-74.075097,GORDO,4.731931,-74.067034,American Restaurant
679,SUBA,4.739453,-74.075097,Plazoleta De Comidas Parque Colina,4.73260201062596,-74.06629089346141,Food Court
680,SUBA,4.739453,-74.075097,Comercial Papelera 134,4.727684952612595,-74.07044139524436,Paper / Office Supplies Store
681,SUBA,4.739453,-74.075097,Carulla,4.740671121026379,-74.06468151838975,Supermarket
682,SUBA,4.739453,-74.075097,Miniso Parque La Colina,4.732762,-74.06654,Gift Shop
683,SUBA,4.739453,-74.075097,Semolina,4.731963,-74.066919,Italian Restaurant
684,SUBA,4.739453,-74.075097,Juan Valdez Café,4.728148103076192,-74.06475403422381,Café
685,SUBA,4.739453,-74.075097,T4 – Tea For U,4.73267488685752,-74.06646204267628,Bubble Tea Shop
686,SUBA,4.739453,-74.075097,Bogota Beer Company,4.729432,-74.068015,Pub
687,SUBA,4.739453,-74.075097,Ciclovia colina,4.7347571882925985,-74.06669128388071,Bike Trail
688,SUBA,4.739453,-74.075097,Chopinar,4.729442842407843,-74.06839994706986,Fast Food Restaurant
689,SUBA,4.739453,-74.075097,Cesof - Centro Social de Oficiales Policia Nacional,4.735844145219018,-74.06768148336607,General Entertainment
690,SUBA,4.739453,-74.075097,Crepes & Waffles,4.732665619499305,-74.06608659573834,Creperie
691,SUBA,4.739453,-74.075097,Beer Colina,4.726127156829171,-74.06523900450833,Bar
692,SUBA,4.739453,-74.075097,Teatro Mayor Julio Mario Santo Domingo,4.756865959867066,-74.06271229386128,Theater
693,SUBA,4.739453,-74.075097,Compensar Suba,4.737540067432105,-74.08752066839679,Recreation Center
694,SUBA,4.739453,-74.075097,Buffalo Wings,4.723066762493372,-74.06244771689249,Wings Joint
695,SUBA,4.739453,-74.075097,Sagal La Colina,4.726558791425292,-74.06154069035811,Steakhouse
696,SUBA,4.739453,-74.075097,Bodytech,4.7290800541001685,-74.06626569468094,Gym
697,SUBA,4.739453,-74.075097,El Boleo,4.7318625,-74.06706,Salad Place
698,SUBA,4.739453,-74.075097,Social,4.731974912775478,-74.06700751187478,Lounge
699,SUBA,4.739453,-74.075097,Hamburguesas El Corral,4.734768456373248,-74.0649604213829,Fast Food Restaurant
700,SUBA,4.739453,-74.075097,Centro Cultural Biblioteca Pública Julio Mario Santo Domingo,4.756560297844746,-74.06257196301902,Library
701,SUBA,4.739453,-74.075097,Farmatodo,4.750884,-74.0654571,Pharmacy
702,SUBA,4.739453,-74.075097,Corchos Barcelona,4.7326875,-74.06644,Spanish Restaurant
703,SUBA,4.739453,-74.075097,Ciclovia,4.755949172132342,-74.05916631856037,Bike Rental / Bike Share
704,SUBA,4.739453,-74.075097,Presto,4.726024963070304,-74.06528228659758,Burger Joint
705,SUBA,4.739453,-74.075097,Palos De Moguer,4.729528120337373,-74.0685908579597,Bar
706,SUBA,4.739453,-74.075097,Wingz N Beer,4.723147498991978,-74.06648746205478,Wings Joint
707,SUBA,4.739453,-74.075097,Crepes & Waffles,4.722889806552676,-74.06244086923469,Creperie
708,SUBA,4.739453,-74.075097,Tostao',4.75497746619181,-74.06410206471972,Coffee Shop
709,SUBA,4.739453,-74.075097,Hondashi,4.7279229164123535,-74.06498718261719,Asian Restaurant
710,SUBA,4.739453,-74.075097,Teriyaki Street,4.731936,-74.06681,Japanese Restaurant
711,SUBA,4.739453,-74.075097,Hamburguesas El Corral,4.757884122186469,-74.06489943070883,Fast Food Restaurant
712,SUBA,4.739453,-74.075097,Asturias panadería y pastelería,4.732546130598648,-74.05285083359547,Bakery
713,SUBA,4.739453,-74.075097,Cinemark,4.723085251660391,-74.0621985355853,Movie Theater
714,SUBA,4.739453,-74.075097,El Corral Colina Campestre,4.726972161421687,-74.06481365766948,Burger Joint
715,SUBA,4.739453,-74.075097,Crepes & Waffles,4.750429979790418,-74.09564679081937,Restaurant
716,FONTIBÓN,4.6832,-74.1479,"Tabasco ""El picante lo pones tú""",4.675181039698448,-74.14168258031826,Mexican Restaurant
717,FONTIBÓN,4.6832,-74.1479,Sala VIP Diamond (Terminal T1 - Nacional),4.697723758113087,-74.14434671401978,Airport Lounge
718,FONTIBÓN,4.6832,-74.1479,Bogotá Beer Company,4.698397893633733,-74.14499468235557,Pub
719,FONTIBÓN,4.6832,-74.1479,Crepes & Waffles,4.698244981274765,-74.14158403681115,French Restaurant
720,FONTIBÓN,4.6832,-74.1479,Juan Valdez Café,4.698534598015489,-74.1407137002577,Coffee Shop
721,FONTIBÓN,4.6832,-74.1479,Archie's,4.6975946,-74.14295,Italian Restaurant
722,FONTIBÓN,4.6832,-74.1479,Gaira Café,4.696524763236628,-74.13823568350432,Café
723,FONTIBÓN,4.6832,-74.1479,Starbucks,4.6974642185367985,-74.14249572486129,Coffee Shop
724,FONTIBÓN,4.6832,-74.1479,Aeropuerto Internacional El Dorado (BOG) (Aeropuerto Internacional El Dorado),4.698170068125876,-74.14196537010656,Airport
725,FONTIBÓN,4.6832,-74.1479,Bar Dorado,4.69694,-74.138413,Bar
726,FONTIBÓN,4.6832,-74.1479,Piqueteadero Guadalajara,4.680663355484947,-74.14912955996549,Latin American Restaurant
727,FONTIBÓN,4.6832,-74.1479,Juan Valdez Café,4.693890504551607,-74.13519680532997,Café
728,FONTIBÓN,4.6832,-74.1479,BBC La Bodega - Terminal Puente Aéreo,4.693784745511199,-74.13515286278391,Brewery
729,FONTIBÓN,4.6832,-74.1479,Courtyard By Marriott Bogota Airport,4.687775175027712,-74.12733254909114,Hotel
730,FONTIBÓN,4.6832,-74.1479,Sala VIP Avianca Silver & Gold,4.699082242858691,-74.1413077712059,Airport Lounge
731,FONTIBÓN,4.6832,-74.1479,Da Quei Matti,4.66163757422858,-74.13449372052315,Pizza Place
732,FONTIBÓN,4.6832,-74.1479,Café Oma,4.697958208366023,-74.14173026246392,Café
